date,time,event_type,payload
"2026-04-25","2026/4/25 14:12:38","plan.focus_selected","{""taskId"":""t-1777097549926-xufi"",""taskTitle"":""数电实验验收""}"
"2026-04-25","2026/4/25 14:12:38","plan.brain_dump","{""tasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题""},{""id"":""t-1777097549926-xufi"",""title"":""数电实验验收""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab""}],""taskCount"":3}"
"2026-04-25","2026/4/25 14:12:41","exec.micro_completed","{""taskId"":""t-1777097549926-xufi"",""sessionId"":""s-1777097558785-uj8s"",""taskTitle"":""数电实验验收"",""microAction"":""拿出数电实验报告册"",""actualSeconds"":2}"
"2026-04-25","2026/4/25 15:00:10","session.macro_completed","{""taskId"":""t-1777097549926-xufi"",""taskTitle"":""数电实验验收"",""completedVia"":""flow""}"
"2026-04-25","2026/4/25 15:00:10","exec.flow_ended","{""taskId"":""t-1777097549926-xufi"",""endReason"":""task_done"",""sessionId"":""s-1777097558785-uj8s"",""taskTitle"":""数电实验验收"",""flowDurationSeconds"":2848}"
"2026-04-25","2026/4/25 15:00:10","session.ended","{""taskId"":""t-1777097549926-xufi"",""endReason"":""task_done"",""sessionId"":""s-1777097558785-uj8s"",""taskTitle"":""数电实验验收"",""completedMicroSteps"":1,""totalDurationSeconds"":2851}"
"2026-04-25","2026/4/25 15:00:13","mode.widget_expanded","{}"
"2026-04-25","2026/4/25 15:00:14","plan.brain_dump","{""tasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab""}],""taskCount"":2}"
"2026-04-25","2026/4/25 15:00:14","mode.widget_entered","{}"
"2026-04-25","2026/4/25 15:00:14","plan.focus_selected","{""taskId"":""t-1777097556573-fwzn"",""taskTitle"":""matlab""}"
"2026-04-25","2026/4/25 15:00:20","plan.first_micro","{""source"":""ai_chip"",""taskId"":""t-1777097556573-fwzn"",""taskTitle"":""matlab"",""microAction"":""双击Matlab软件图标""}"
"2026-04-25","2026/4/25 15:00:20","plan.brain_dump","{""tasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab""}],""taskCount"":2}"
"2026-04-25","2026/4/25 15:00:20","session.started","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab""}"
"2026-04-25","2026/4/25 15:00:20","exec.micro_started","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab"",""microAction"":""双击Matlab软件图标""}"
"2026-04-25","2026/4/25 15:00:20","plan.focus_selected","{""taskId"":""t-1777097556573-fwzn"",""taskTitle"":""matlab""}"
"2026-04-25","2026/4/25 15:00:22","exec.micro_completed","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab"",""microAction"":""双击Matlab软件图标"",""actualSeconds"":1}"
"2026-04-25","2026/4/25 15:56:49","session.paused","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab"",""microAction"":""matlab"",""elapsedSeconds"":3389,""completedMicroSteps"":1}"
"2026-04-25","2026/4/25 17:35:44","session.resumed","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab"",""microAction"":""matlab"",""originalSessionId"":""s-1777100420606-ob3z"",""elapsedBeforePause"":3389,""completedMicroSteps"":1,""pausedDurationSeconds"":5934}"
"2026-04-25","2026/4/25 19:17:52","session.paused","{""taskId"":""t-1777097556573-fwzn"",""sessionId"":""s-1777100420606-ob3z"",""taskTitle"":""matlab"",""microAction"":""matlab"",""elapsedSeconds"":9516,""completedMicroSteps"":1}"
"2026-04-25","2026/4/25 19:32:24","mode.widget_expanded","{}"
"2026-04-25","2026/4/25 19:32:25","plan.brain_dump","{""tasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab""}],""taskCount"":2}"
"2026-04-25","2026/4/25 19:32:25","mode.widget_entered","{}"
"2026-04-25","2026/4/25 19:32:25","plan.focus_selected","{""taskId"":""t-1777097540723-bru5"",""taskTitle"":""课题""}"
"2026-04-25","2026/4/25 19:32:27","session.started","{""taskId"":""t-1777097540723-bru5"",""sessionId"":""s-1777116747425-4nkl"",""taskTitle"":""课题""}"
"2026-04-25","2026/4/25 19:32:27","plan.focus_selected","{""taskId"":""t-1777097540723-bru5"",""taskTitle"":""课题""}"
"2026-04-25","2026/4/25 19:32:27","plan.first_micro","{""source"":""ai_chip"",""taskId"":""t-1777097540723-bru5"",""taskTitle"":""课题"",""microAction"":""点开课题相关文件夹""}"
"2026-04-25","2026/4/25 19:32:27","exec.micro_started","{""taskId"":""t-1777097540723-bru5"",""sessionId"":""s-1777116747425-4nkl"",""taskTitle"":""课题"",""microAction"":""点开课题相关文件夹""}"
"2026-04-25","2026/4/25 19:32:27","plan.brain_dump","{""tasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab""}],""taskCount"":2}"
"2026-04-25","2026/4/25 19:32:28","exec.micro_completed","{""taskId"":""t-1777097540723-bru5"",""sessionId"":""s-1777116747425-4nkl"",""taskTitle"":""课题"",""microAction"":""点开课题相关文件夹"",""actualSeconds"":1}"
"2026-04-26","2026/4/26 10:13:18","app.launched","{}"
"2026-04-26","2026/4/26 10:13:22","nav.date_changed","{""to"":""2026-04-25"",""from"":""2026-04-26"",""method"":""arrow""}"
"2026-04-26","2026/4/26 10:13:29","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 10:13:38","reflect.chat_opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 10:13:43","reflect.message_sent","{""date"":""2026-04-25"",""mode"":""daily"",""charCount"":15,""messageIndex"":0}"
"2026-04-26","2026/4/26 10:13:54","reflect.message_sent","{""date"":""2026-04-25"",""mode"":""daily"",""charCount"":12,""messageIndex"":1}"
"2026-04-26","2026/4/26 10:14:08","reflect.message_sent","{""date"":""2026-04-25"",""mode"":""daily"",""charCount"":11,""messageIndex"":2}"
"2026-04-26","2026/4/26 10:14:18","reflect.mode_switched","{""to"":""week"",""from"":""day""}"
"2026-04-26","2026/4/26 10:14:32","reflect.message_sent","{""date"":""2026-04-25"",""mode"":""weekly"",""charCount"":13,""messageIndex"":0}"
"2026-04-26","2026/4/26 10:15:19","reflect.message_sent","{""date"":""2026-04-25"",""mode"":""weekly"",""charCount"":11,""messageIndex"":1}"
"2026-04-26","2026/4/26 10:15:56","reflect.ended","{""date"":""2026-04-25"",""mode"":""weekly"",""durationMs"":97705,""messageCount"":5}"
"2026-04-26","2026/4/26 10:15:56","daily.leftovers","{""totalCount"":2,""leftoverTasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题"",""priority"":""medium""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab"",""priority"":""medium""}]}"
"2026-04-26","2026/4/26 10:16:02","reflect.closed","{""date"":""2026-04-26"",""mode"":""day"",""hadChat"":true,""durationMs"":153007,""hadEndedProperly"":true}"
"2026-04-26","2026/4/26 10:57:31","auth.login","{}"
"2026-04-26","2026/4/26 10:57:49","nav.date_changed","{""to"":""2026-04-25"",""from"":""2026-04-26"",""method"":""arrow""}"
"2026-04-26","2026/4/26 10:57:50","nav.date_changed","{""to"":""2026-04-24"",""from"":""2026-04-25"",""method"":""arrow""}"
"2026-04-26","2026/4/26 10:57:51","nav.date_changed","{""to"":""2026-04-25"",""from"":""2026-04-24"",""method"":""arrow""}"
"2026-04-26","2026/4/26 10:57:53","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 10:57:58","reflect.chat_opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 11:00:55","app.launched","{}"
"2026-04-26","2026/4/26 11:00:59","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 11:00:59","reflect.closed","{""date"":""2026-04-26"",""mode"":""day"",""hadChat"":true,""durationMs"":2,""hadEndedProperly"":false}"
"2026-04-26","2026/4/26 11:00:59","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 11:01:13","daily.leftovers","{""totalCount"":0,""leftoverTasks"":[]}"
"2026-04-26","2026/4/26 11:01:13","reflect.ended","{""date"":""2026-04-26"",""mode"":""daily"",""durationMs"":6973,""messageCount"":1}"
"2026-04-26","2026/4/26 11:01:13","reflect.closed","{""date"":""2026-04-26"",""mode"":""day"",""hadChat"":true,""durationMs"":13982,""hadEndedProperly"":true}"
"2026-04-26","2026/4/26 11:01:15","app.quit","{}"
"2026-04-26","2026/4/26 11:01:45","app.launched","{}"
"2026-04-26","2026/4/26 11:01:48","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 11:01:52","reflect.chat_opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 11:11:05","reflect.mode_switched","{""to"":""week"",""from"":""day""}"
"2026-04-26","2026/4/26 11:13:20","reflect.mode_switched","{""to"":""day"",""from"":""week""}"
"2026-04-26","2026/4/26 11:13:23","reflect.mode_switched","{""to"":""week"",""from"":""day""}"
"2026-04-26","2026/4/26 11:15:20","reflect.mode_switched","{""to"":""day"",""from"":""week""}"
"2026-04-26","2026/4/26 13:15:53","daily.leftovers","{""totalCount"":2,""leftoverTasks"":[{""id"":""t-1777097540723-bru5"",""title"":""课题"",""priority"":""medium""},{""id"":""t-1777097556573-fwzn"",""title"":""matlab"",""priority"":""medium""}]}"
"2026-04-26","2026/4/26 13:15:53","reflect.ended","{""date"":""2026-04-25"",""mode"":""daily"",""durationMs"":7233131,""messageCount"":7}"
"2026-04-26","2026/4/26 13:15:54","reflect.closed","{""date"":""2026-04-26"",""mode"":""day"",""hadChat"":true,""durationMs"":8045123,""hadEndedProperly"":true}"
"2026-04-26","2026/4/26 13:15:54","app.quit","{}"
"2026-04-26","2026/4/26 14:11:04","app.launched","{}"
"2026-04-26","2026/4/26 14:17:46","reflect.opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-26","2026/4/26 14:17:52","reflect.chat_opened","{""date"":""2026-04-26"",""mode"":""day""}"
"2026-04-30","2026/4/30 22:41:09","app.launched","{}"
